Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Equatorial Guinea,GNQ,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,14.60660442,3.11442977,3.627578048,4.588831416,4.595048413,5.335925521,4.424986064,6.538317132,,,18.07240698,26.97896813,33.36483208,25.8642946,19.60677885,17.06834348,19.51396386,19.94011487,16.40421133,20.48227478,20.96668378,16.71479192,15.38182257,16.05524605,28.99376489,31.96332774,21.86836339,14.82336833,11.25473779,10.58177492,5.624924331,3.582220389,3.122355466,2.100364661,0.883890361,0.747562608,0.71183567,0.552830896,0.538814975,0.582682761,0.368760337,0.335713204,0.394529204,0.420057927,0.515417676,0.956905894,1.422088386,1.896555776,2.033455686,1.939712406,2.2190569,
Greece,GRC,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.057773147,0.053096492,0.045527809,0.056468858,0.052491521,0.066137382,0.064458809,0.065420153,0.046072846,0.049073725,0.055764463,0.04757994,0.044208344,0.047028046,0.039690041,0.041519894,0.049869819,0.036620767,0.043711141,0.041218143,0.032732518,0.026827045,0.020163275,0.019395092,0.018265626,0.017293274,0.018714151,0.012701199,0.009657946,0.013021314,0.013401677,0.011313148,0.009845845,0.010521512,0.00714693,0.007074066,0.007438846,0.008952751,0.009000059,0.006203297,0.006985607,0.007946881,0.010755679,0.012621043,0.012847437,0.012326483,0.01247811,0.0141393,0.013050634,0.009554646,0.010072907,
Grenada,GRD,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Greenland,GRL,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Guatemala,GTM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.174085327,1.022446819,1.095399049,1.465267796,1.266709778,1.557389653,0.993241513,1.41439776,1.332328757,1.222883212,1.27804313,1.108924455,2.399853812,0.819440209,0.489156192,0.31019697,0.418173683,0.449480969,0.429616732,0.420082962,1.526853926,1.526950736,1.336582364,1.134592461,1.166615507,1.360401923,0.913574396,1.089875771,0.887971829,0.862394448,0.805690223,0.865431168,0.749258552,0.74689828,0.726917938,0.632562389,0.83207883,0.778789433,0.736644291,0.767591429,1.535142863,1.173966975,1.068620007,1.258363337,1.583256263,1.159799008,1.480667451,1.190936444,0.811111275,0.705929172,0.934776997,
Guam,GUM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Guyana,GUY,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,5.660672215,5.025530698,6.116616978,9.379334423,6.963335914,7.466411458,7.107866855,9.393969227,8.69287228,11.55959519,11.37482625,11.02380267,21.95776935,11.2367756,7.277235892,6.795712589,6.826496301,11.72821277,9.430640222,11.68892941,13.93668421,17.53090935,17.10979021,16.19391235,16.6728538,20.82393047,16.21975473,16.17309347,12.22231903,11.6455083,7.992362425,8.490614872,8.273747136,9.506019313,10.21503388,10.62437784,5.844600929,5.710518951,5.402246782,5.077968057,7.919819111,6.54095215,5.895100998,6.745928192,6.697395777,5.398924834,5.519702341,4.949260484,4.320844572,3.447900124,3.845039544,
High income,HIC,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.125733315,0.133335521,0.122780652,0.160368237,0.147823113,0.147398378,0.143351817,0.129431854,0.134781323,0.146340777,0.134450266,0.109743685,0.119429308,0.102466951,0.091893923,0.090226196,0.088145576,0.08505867,0.0834034,0.087980986,0.091082995,0.068882753,0.067134392,0.084574544,0.074429812,0.075355483,0.073274624,0.070400004,0.058263655,0.057760776,0.057973258,0.051374382,0.052012898,0.050104345,0.046442376,0.047015677,0.048499858,0.05328132,0.048787155,0.042336511,0.048953258,0.048642372,0.044977799,0.047815249,0.049419788,0.046910983,0.047350395,0.055924222,0.052606325,0.051461874,0.051667705,
"Hong Kong SAR, China",HKG,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.004884244,0.003178494,0.00343155,0.006722601,0.00607695,0.005878852,0.005700353,0.006613742,0.004608123,0.005281725,0.004557299,0.002592457,0.002187658,0.002372087,0.001595349,0.001525723,0.002074686,0.001639951,0.001373792,0.00119952,0.001079157,0.001050365,0.001266144,0.000844865,0.000869055,0.001362258,0.001474474,0.001166625,0.000971458,0.000528743,0.000500032,0.000584841,0.000659076,0.000976568,0.001020821,0.000586715,0.000664093,0.000901009,0.001461078,0.001390758,0.00143672,0.001681545,0.001327557,0.001142657,0.001569794,0.001127135,0.001216565,0.001337552,0.000657012,0.00056906,0.000701623,
Honduras,HND,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,3.91689188,3.720245569,4.342644758,5.889747184,5.17737685,5.851706956,4.004792612,5.198849069,2.925882237,2.680327657,2.941238332,2.603431409,4.800982631,1.662888861,1.040195273,0.579580815,0.546598062,0.554581813,0.671670639,0.703323307,2.183650872,2.554629268,2.16847833,1.826479981,2.261256926,2.441129568,1.955316364,2.329195846,1.85426721,1.687614002,1.387120463,1.330843386,1.345446026,1.230294119,1.15600612,1.039355216,1.266881075,1.159628893,1.08406843,0.914564288,1.849568547,1.423163843,1.300023295,1.567983678,2.011029936,1.461516586,1.867202013,1.606247833,1.077411138,0.925849027,1.210732156,
Heavily indebted poor countries (HIPC),HPC,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,2.960675906,2.561840212,2.78362765,3.735193277,3.409606212,3.837535675,3.494650948,4.791626412,4.385097273,4.069992717,4.491969201,4.634983138,6.738250531,4.70284924,4.2342357,3.319586878,4.508920333,4.048093288,4.30455995,4.428793657,5.005832391,4.622356819,6.385823142,5.45807109,7.688086615,9.731428449,8.873477919,8.009703121,7.794018879,5.150042553,4.886614179,4.891105324,5.388561952,7.496053356,5.729257554,5.243494522,4.64934984,5.591860962,5.708206835,5.69710401,4.788302767,5.071307216,5.645862802,5.366401817,5.744526547,6.11046912,6.316901942,5.765467979,3.890676051,3.831810056,3.982313508,
Croatia,HRV,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223299545,0.213397473,0.231217468,0.216153274,0.246107747,0.273560196,0.20380782,0.17121991,0.182197886,0.170858774,0.168015008,0.201489661,0.201447053,0.210322045,0.185037198,0.21183038,0.282360199,0.310710762,0.292892155,0.245198411,0.242197928,0.225934147,0.279068749,0.248855587,0.241423688,0.250023581,
Haiti,HTI,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.625736645,1.408200618,1.55034064,1.992545434,1.797022995,1.963671027,1.259033789,1.748649594,1.815280063,1.94457512,1.689262974,1.457538383,2.656870015,1.109787664,0.651503626,0.427695919,0.408686931,0.514683499,0.412432388,0.426111933,0.75898065,0.754578925,1.167550247,1.250919369,1.188485652,1.225194626,0.942847808,0.993751373,0.778424834,0.619396171,0.349449569,0.383295015,0.396885022,0.518316848,0.415056575,0.347869052,0.474483985,0.403575653,0.399712732,0.337463726,0.665741356,0.526060369,0.492284008,0.541636819,0.698659762,0.574767534,0.790216838,0.657743898,0.439174146,0.443148732,0.569148665,
Hungary,HUN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295240737,0.288540582,0.235955387,0.163189005,0.165233351,0.134732216,0.14880015,0.127330046,0.156696738,0.176419904,0.130866207,0.099651482,0.098270466,0.08714502,0.081995692,0.09540163,0.09478506,0.091620721,0.094837534,0.101785599,0.129430705,0.124213747,0.119289236,0.107631673,0.102253437,0.090859041,0.111295087,0.102288009,0.092340439,0.095475695,
IBRD only,IBD,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.763819789,0.730897682,0.834426066,1.216976411,0.937125807,1.084407839,1.007544323,1.252339367,1.188251071,1.269771321,1.223680025,0.867010351,1.189771536,0.976744181,0.69447286,0.601787792,0.762147934,0.864756129,0.654107206,0.703763232,0.628613428,0.713396237,0.853415347,0.732838202,0.637277546,0.683876673,0.599436198,0.505365818,0.445959817,0.407570012,0.361163328,0.350941782,0.377782282,0.42924329,0.309278929,0.277858021,0.301414528,0.327520655,0.331023008,0.302923995,0.320197153,0.280708113,0.267173513,0.25580594,0.286032166,0.25985125,0.272010208,0.285814689,0.255344551,0.22848117,0.249218763,
IDA & IBRD total,IBT,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.90885516,0.849768843,0.958091228,1.379838229,1.083959185,1.253687293,1.150396051,1.505331372,1.43463866,1.441670715,1.406992347,1.026127234,1.426192156,1.142977583,0.875716498,0.731280948,0.977257491,1.04513342,0.840072394,0.889274182,0.836449468,0.930273234,1.062825587,0.912304351,0.846327756,0.957924147,0.848325861,0.727301393,0.683513657,0.5637544,0.507621299,0.491970435,0.545323234,0.667427371,0.48513504,0.432600805,0.434907586,0.486301943,0.491602498,0.470330553,0.446347491,0.414206912,0.414924983,0.405647199,0.452019669,0.441711659,0.466310692,0.464173853,0.361221763,0.333113506,0.362761708,
IDA total,IDA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.821882124,1.66351669,1.869935802,2.732648542,2.222452644,2.444581481,2.196672646,3.425392921,3.21106241,2.710119454,2.769431664,1.878783694,2.771595988,2.253124132,2.200445942,1.701138604,2.62121962,2.41637646,2.715166575,2.803070327,2.947223059,2.817761433,3.234978241,2.994255093,3.558808903,4.485666766,3.957686159,3.553314755,3.56148075,2.349956532,2.144653245,2.081915345,2.316079652,3.209432019,2.386807859,2.143213784,1.897982715,2.333467412,2.347628911,2.356834484,1.952382034,2.277304932,2.498474684,2.452100445,2.625274841,2.708071093,2.863199171,2.786797621,1.77290129,1.733967358,1.839007039,
IDA blend,IDB,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.327369693,1.280466342,1.308806898,2.028129366,1.552019311,1.903277582,1.475864049,2.370764308,2.426238641,2.00710159,1.94411315,0.886606521,1.251638307,1.184576933,1.26132121,1.047845504,1.733250903,1.751888837,1.79616342,1.958071332,2.059768697,1.961911463,2.024830293,2.101657692,2.389313795,2.804448016,2.5147657,2.292592345,2.317019856,1.607844092,1.389503535,1.339257612,1.463978582,1.893973219,1.292617565,1.1779984,1.028947597,1.246356234,1.28200206,1.294295669,1.08204288,1.057805011,1.057270352,0.995830232,1.041368351,1.078604251,1.185897398,1.233906896,0.895472897,0.823703883,0.887033817,
Indonesia,IDN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,2.998058999,2.634104127,3.299419243,5.764464675,3.194318333,2.594652828,2.538740644,2.678996398,2.109915244,2.966271181,2.466954009,1.220689357,1.247774432,1.409235086,0.967966232,0.885608579,1.397696121,1.708261419,1.534969626,1.496890753,1.193438295,1.223474176,1.317904853,1.054092362,1.026702931,1.147260449,1.065869626,0.907731244,1.980845234,1.02181577,0.810888273,0.850191694,0.815247909,0.892469986,0.613475085,0.550121852,0.550248889,0.630664082,0.761980477,0.5674383,0.461945655,0.441160739,0.433503598,0.480473398,0.603361798,0.473875691,0.424683356,0.496884655,0.488780179,0.426839885,0.438485021,
IDA only,IDX,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,2.190973001,1.914025393,2.284799325,3.191838281,2.710665062,2.816379221,2.841498831,4.30986888,3.820631074,3.307647114,3.577199577,3.608300277,5.283224244,3.632043423,3.215387375,2.380663447,3.35245758,2.913490549,3.426736239,3.4026252,3.569589602,3.371424679,4.163551772,3.585930462,4.347357497,5.649101992,4.9241312,4.371812911,4.326896996,2.815625757,2.637526579,2.557809145,2.884955303,4.103424294,3.172904271,2.864510122,2.60945896,3.200141384,3.165397174,3.10714203,2.595520321,3.416999783,3.97980514,3.946111422,4.279565764,4.308818444,4.33442549,4.001360012,2.524650974,2.482508845,2.582026552,
Isle of Man,IMN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
India,IND,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.410388289,0.34118426,0.331166619,0.475564491,0.490193269,1.069998433,0.677648086,1.820568937,1.622494422,0.674873143,0.665794705,0.571438405,0.833409232,0.53730798,0.466938318,0.313523077,0.534901127,0.444358622,0.442858994,0.443066185,0.537543407,0.624372377,0.610940245,0.620998532,0.450052912,0.490022926,0.418631931,0.378757632,0.362937103,0.385378978,0.339616057,0.328525284,0.371628945,0.339115926,0.242850459,0.208809736,0.282126642,0.300950241,0.299029708,0.25956841,0.375574956,0.352059946,0.307164569,0.275662975,0.26491438,0.295508667,0.298562598,0.206908291,0.149037656,0.153201801,0.189638945,
Not classified,INX,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.035848184,0.030238743,0.034584354,0.045348999,0.028276105,0.03276269,0.052387103,0.032414328,0.040709823,0.027725175,0.025489292,0.024053801,0.064713071,0.053290479,0.058506197,0.066580995,0.056126458,0.050840691,0.049196908,0.057535797,0.056260819,0.042320264,0.044865395,0.041765771,0.042630754,0.042529621,0.043324014,0.032052115,0.030962675,0.027146849,0.026424237,0.021777311,0.024594328,0.019929751,0.013909658,0.013177703,0.013767241,0.014458732,0.01309067,0.01466878,0.018231484,0.017921852,0.01655248,0.018092537,0.017592681,0.013911019,0.014293138,0.014286035,0.0179925,0.014113369,0.01412624,
"Iran, Islamic Rep.",IRN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.395516402,0.961198162,0.309562114,0.175185874,0.103670193,0.218267601,0.0802572,0.126379815,0.12896839,0.156883634,0.155025391,0.109220231,0.102244324,0.078201283,0.058609316,0.052512351,0.058487333,0.095854575,0.021474948,0.02664708,0.023871328,,,0.098581264,0.029321564,0.034974062,0.035282369,0.041532988,0.037270026,0.068546671,0.028756523,0.042390446,0.02212051,0.02288074,0.009616867,0.007620555,0.00875392,0.007816077,0.012322111,0.012244374,0.011526707,0.00863727,0.010389159,0.014014135,0.015494756,0.00862401,0.004270449,0.006831882,0.01294459,0.017039346,0.014524289,
Iraq,IRQ,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.007751615,0.016810975,0.008807893,0.009583631,0.0054208,0.010283623,0.003942895,0.006486987,0.005482819,0.004615306,0.003487546,0.0037933,0.004650211,0.004233928,0.003026886,0.002513136,0.003778284,0.003298137,0.002976621,0.003014508,0.001082329,0.61772704,0.400790444,0.2785456,0.028583623,0.014776298,0.022233168,0.015415703,0.020071782,0.015169187,0.005347554,0.010811382,0.011305675,0.017973128,0.007626043,0.005485599,0.005372881,0.003947296,0.004743938,0.00564535,0.005588776,0.004276259,0.004026789,0.003602939,0.004679894,0.005363856,0.003721282,0.004738799,0.003388605,0.00397299,0.004187905,
Iceland,ISL,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038118,0.000359196,0.000365982,0.000347133,0.000299592,0.000252335,0.000217386,0.000196413,0.000108582,0.0001261,
Israel,ISR,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00238007,0.002444363,0.002390714,0.002009319,0.00282441,0.001219102,0.000369077,0.000330221,0.000289795,0.000236832,0.000206129,0.000234023,0.000213623,0.000240544,0.000226366,0.000196182,0.00017678,0.000180407,0.000159673,0.000184727,0.000227493,0.000144129,0.000345415,0.000238535,0.000219464,0.000400327,
Italy,ITA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.047038533,0.035549057,0.036118132,0.040939441,0.026063107,0.026266926,0.028218534,0.030585089,0.025338917,0.032506653,0.033210176,0.02564576,0.026314514,0.021007988,0.019413482,0.019085046,0.017299306,0.013277002,0.014297873,0.014030232,0.009235155,0.007808162,0.007586557,0.01099159,0.010651139,0.012419744,0.011359135,0.012013037,0.010038905,0.009794662,0.010203183,0.008933228,0.008062862,0.008344131,0.006685766,0.007828702,0.00814186,0.009882073,0.010800024,0.011016729,0.013485617,0.010473208,0.009983298,0.011579669,0.01281773,0.011880888,0.011584722,0.010305709,0.010951572,0.012531494,0.011179068,
Jamaica,JAM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.096688117,0.082342197,0.063349849,0.112525,0.101694554,0.123162999,0.112228844,0.163498835,0.20026766,0.255438715,0.301591189,0.255316244,0.460170966,0.152361255,0.175517727,0.21897372,0.239624519,0.262677656,0.22080586,0.220269167,0.321145569,0.336348442,0.351218249,0.20082442,0.235052443,0.237004249,0.222552194,0.189502653,0.162699122,0.143991607,0.123956314,0.125533837,0.09244461,0.102790108,0.09316616,0.085571326,0.116813495,0.12326022,0.128659526,0.140453477,0.224589138,0.180289976,0.174990502,0.209119686,0.250120962,0.214549127,0.256113352,0.225628456,0.175576133,0.150631079,0.20582075,
Jordan,JOR,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.028834097,0.037135462,0.031052064,0.034856259,0.032187546,0.035168264,0.022650417,0.028185379,0.027280189,0.02042482,0.020495234,0.018193626,0.039552988,0.027437561,0.028286147,0.011393504,0.023644852,0.022802903,0.025266166,0.041266575,0.043508596,0.04485802,0.03182098,0.024373799,0.022680643,0.032438751,0.033411018,0.026974582,0.047354095,0.023417891,0.020245601,0.022586465,0.02365689,0.031528036,0.027449028,0.024756327,0.026454227,0.022119556,0.030062433,0.027736348,0.030781319,0.0329806,0.034150314,0.028069853,0.042772147,0.037754368,0.028783945,0.035153752,0.017958449,0.023720635,0.022113223,
Japan,JPN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.142199052,0.146965351,0.120956108,0.147974165,0.116649316,0.110807854,0.109900131,0.076020139,0.06832669,0.093400545,0.10181942,0.069677081,0.095676803,0.07079647,0.050537297,0.059518458,0.037520355,0.02937372,0.024504358,0.027631845,0.02709665,0.022167584,0.018482952,0.017942792,0.013717764,0.012488369,0.014050526,0.012369312,0.011190823,0.008404604,0.007641627,0.007221881,0.007612082,0.007773983,0.005752266,0.007866074,0.009066007,0.01149303,0.012194164,0.010260617,0.009721529,0.009061335,0.009455076,0.012889849,0.015451703,0.017429597,0.017135892,0.028975669,0.023103673,0.025171047,0.02661138,
Kazakhstan,KAZ,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.022146881,0.010782162,0.013891067,0.013929269,0.013214607,0.012709443,0,0.032533669,0.032511391,0.028336081,0.018750582,0.011708583,0.014927985,0.022415247,0.002229192,0.004873096,0.004375511,0.005610837,0.004078131,0.004118972,0.002794232,0.003085508,0.003351211,0.003677799,0.004454997,0.00471314,0.005383159,0.006173737,0.007411238,
Kenya,KEN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,3.25750934,2.534439403,2.356106394,3.373326772,3.304016113,4.180634923,3.693559641,5.030422483,4.644966755,4.054030286,4.141626907,3.868246223,5.759228991,4.184222194,3.907735071,3.248061561,4.117058066,3.887284665,3.912447472,4.18713263,4.960234614,5.197360472,5.37708046,6.76151187,6.327462977,7.283618445,5.481819434,4.725651877,4.529599024,3.259151609,3.293931267,3.117575362,3.710381966,5.072171242,4.119234753,4.031663497,2.941297288,3.57503263,3.630949929,3.221197189,2.589740172,2.839950564,2.750158223,2.586327189,2.61611369,2.700479051,2.649613375,2.310731099,1.255259595,1.212672225,1.202800378,
Kyrgyz Republic,KGZ,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0.023437368,0.024103727,0.032171748,0.03550577,0.026812967,0.021890558,0.023498609,0.017357284,0.015575587,0.016726165,0.015035573,0.012556782,0.017457807,0.017975667,0.018448926,0.014880881,0.012873006,0.012956425,0.013442794,0.011682064,0.013208176,0.013303496,0.012506698,0.014061206,
Cambodia,KHM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,4.310581725,2.590169967,7.007504549,13.36159315,14.79969241,,,,,,,,,,,,,,,,,,,5.471296234,6.743921933,8.326751947,8.266182076,7.128153749,6.556082214,3.393557209,2.469043972,2.530915634,2.595476151,3.410502632,3.204116393,1.7198481,1.806869951,2.24551946,3.099840616,2.862780067,2.695956615,3.050561909,2.293983506,1.902926337,2.548770799,1.817686573,1.847957819,1.935569059,0.871101112,0.682368291,0.858648484,
Kiribati,KIR,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.016822261,0.012118226,0.013322484,0.021674114,0.006907886,0.010614574,0.019593888,0.030471079,0.02171497,0.034300232,0.051670901,0.030595037,0.026852919,0.030119927,0.021085228,0.028229597,0.0457028,0.044745506,0.034759757,0.037236147,0.039813574,0.037986534,0.052208216,0.043704231,0.048233576,0.078915819,0.07062083,0.060794158,0.052523217,0.02724379,0.029584285,0.037597947,0.037743302,0.045014657,0.045176382,0.02648817,0.03380181,0.043302368,0.070983508,0.07314942,0.062338318,0.073192816,0.058389811,0.055213855,0.087994325,0.072924304,0.082690145,0.093406496,0.041038695,0.038353253,0.047114393,
St. Kitts and Nevis,KNA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Korea, Rep.",KOR,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.126394733,0.123026181,0.117652644,0.223053886,0.149606084,0.137789532,0.119899625,0.109927937,0.08095827,0.084826224,0.100959227,0.072473146,0.076379615,0.057181385,0.038228584,0.044594416,0.045761788,0.039265945,0.026199089,0.022484406,0.019244147,0.018232032,0.017451801,0.016187509,0.014811865,0.016769898,0.014586022,0.012840726,0.019040934,0.011923649,0.00994149,0.010762638,0.010515672,0.012135554,0.011435206,0.009764279,0.010314214,0.013115372,0.019717297,0.0231833,0.015786445,0.014601135,0.015452939,0.016217394,0.017051897,0.014689341,0.013904743,0.017986529,0.015840174,0.015984112,0.015832437,
Kuwait,KWT,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.000707314,0.000448595,0.000441785,0.000525202,0.000277051,0.000393531,0.000307083,0.000351697,0.000449008,0.000363232,0.000345479,0.000439804,0.001289285,0.000850974,0.000855487,0.000326399,0.001175882,0.000996549,0.001179131,0.000994246,0.001453432,0.002757633,0.000901308,0.000451337,0.000215493,0.000257083,0.000217487,0.000240909,0.000455742,0.000349861,0.000283594,0.000347997,0.000360449,0.000416082,0.000331442,0.000240496,0.000240643,0.000199758,0.000278022,0.000380522,0.000425342,0.000369329,0.000358865,0.000316384,0.000544596,0.00071892,0.000594659,0.000668818,0.000298901,0.000414313,0.000487068,
Latin America & Caribbean (excluding high income),LAC,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.583956496,0.516617967,0.51859243,0.622487968,0.523049778,0.677969563,0.544218805,0.714012104,0.719744089,0.850355633,0.794129277,0.625889664,1.028158376,0.701474703,0.482557719,0.341736165,0.406281315,0.450682761,0.418188705,0.485088136,0.563315487,0.54125461,0.513146229,0.430697032,0.359929395,0.444720136,0.35690209,0.330104905,0.287664912,0.309973095,0.234028152,0.241064273,0.309852045,0.338742505,0.268252099,0.236019372,0.276910851,0.279886147,0.267718309,0.289018135,0.377166066,0.304117892,0.319929127,0.34791247,0.381517721,0.416598012,0.50045053,0.464661579,0.447214428,0.378692694,0.505107448,
Lao PDR,LAO,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,1.812002361,1.454816847,2.882665134,5.010055216,9.132702836,7.801704554,6.873445185,6.990109509,7.099137153,6.099472248,6.437671004,9.052096715,8.523810223,7.639143351,8.553361642,5.114819029,3.980024674,4.452225797,4.742331577,5.687154809,5.04923484,3.134032792,3.266715133,3.892438732,4.841614869,4.060248796,3.965660452,4.483069939,3.416764791,3.171119299,4.153443876,2.783295246,2.666115656,2.61008514,1.602189003,1.374749729,1.486455912,
Lebanon,LBN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031724634,0.041364191,0.036039336,0.020723889,0.015672852,0.008071182,0.008033377,0.0098985,0.008876184,0.007544301,0.009139067,0.00147159,0.001607124,0.001535426,0.001372922,0.00160304,0.001457056,0.001356432,0.001624003,0.00137814,0.001896636,0.001909543,0.001880799,0.001934982,0.00182191,0.001544904,0.002291036,0.00228204,0.001366371,0.001984653,0.001056912,0.001340917,0.002857061,
Liberia,LBR,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83509652,17.23958008,23.88800908,34.17414848,19.77258677,19.87468029,17.6442019,21.43606649,21.4723571,21.79277366,17.9510938,17.46687336,17.86010757,16.48998477,18.47893879,19.12997772,19.59220293,20.02920028,13.08809478,14.23723048,15.66448778,
Libya,LBY,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035884124,0.036267241,0.031101795,0.034564334,0.026529881,0.047245249,0.048046468,0.046016084,0.066035099,0.042507299,0.024381938,0.036630153,0.06221272,0.059311774,0.039885541,0.027410592,0.029965183,0.023508494,0.032464087,0.044747881,0.046011987,0.109262816,0.050990062,0.058413936,0.137003425,0.180129436,0.144219095,0.130402092,0.059789047,0.07814475,0.134811977,
St. Lucia,LCA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.054772508,0.044706816,0.105462594,0.033353568,0.015931626,0.008937844,0.007382571,0.006761959,0.005842414,0.005161755,0.015405838,0.017482477,0.015017578,0.011096749,0.013047074,0.016008247,0.011486578,0.015635333,0.012500183,0.01022789,0.010381819,0.01089956,0.009763686,0.009552621,0.009236447,0.008373225,0.011003542,0.010776587,0.010641917,0.009930114,0.021393996,0.017173383,0.016416211,0.019327595,0.025358972,0.018653969,0.024236854,0.018867429,0.011908775,0.010352512,0.017950853,
